,Unnamed: 0,date_publish,price_sell,price_per_area,building_age,num_bedrooms,area,id_city,id_neighbourhood,id_sub_neighbourhood,id_location,floor,parking,elevator,storeHouse,toiletF,balcony,is_luxury,is_modern,janitor,master_room,roofGarden,pool,sauna,jacuzzi,alachiq,fountain,security,pasio,idFacing,gym
1336,4189,2026-04-10,72.0,0.4,1.0,3.0,180.0,641,1433.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,4190,2026-05-07,57.0,0.38,12.0,3.0,150.0,641,200.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,4193,2026-05-07,7.0,0.14,24.0,1.0,50.0,641,257.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,4194,2026-05-07,10.0,0.1886792452830188,24.0,1.0,53.0,641,226.0,0.0,0.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,4195,2026-05-07,88.0,0.3666666666666666,15.0,4.0,240.0,641,33.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,4198,2026-04-24,78.5,0.5233333333333333,1.0,3.0,150.0,641,241.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,4199,2026-04-24,54.0,0.45,1.0,3.0,120.0,641,76.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,4200,2026-04-24,215.0,0.5375,3.0,3.0,400.0,641,193.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,4205,2026-04-24,22.5,0.1875,11.0,2.0,120.0,641,210.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,4210,2026-04-24,21.0,0.175,20.0,3.0,120.0,641,43.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,4211,2026-04-24,15.95,0.2246478873239436,1.0,2.0,71.0,641,217.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,4212,2026-04-24,10.2,0.1133333333333333,25.0,2.0,90.0,641,166.0,0.0,0.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,4214,2026-04-24,7.5,0.1013513513513513,21.0,2.0,74.0,641,159.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,4215,2026-04-24,10.3,0.1211764705882353,23.0,2.0,85.0,641,234.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,4216,2026-04-24,17.9,0.1988888888888888,1.0,2.0,90.0,641,194.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,4217,2026-04-24,59.2,0.3182795698924731,4.0,3.0,186.0,641,280.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,4218,2026-04-24,6.2,0.096875,11.0,1.0,64.0,641,29.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,4219,2026-04-22,1.49,0.0261403508771929,22.0,1.0,57.0,641,273.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,4220,2026-04-22,35.0,0.1310861423220973,32.0,2.0,267.0,641,42.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,4222,2026-04-22,4.55,0.0699999999999999,15.0,2.0,65.0,641,260.0,0.0,0.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,4223,2026-04-22,17.5,0.4375,13.0,,40.0,641,83.0,0.0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,4224,2026-04-22,3.25,0.0691489361702127,15.0,1.0,47.0,641,129.0,0.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,4225,2026-04-22,25.0,0.217391304347826,2.0,2.0,115.0,641,210.0,686.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,4226,2026-04-22,16.0,0.1649484536082474,1.0,2.0,97.0,641,123.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,4228,2026-04-22,6.0,0.1071428571428571,4.0,1.0,56.0,641,268.0,0.0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,4229,2026-04-22,24.69,0.1679591836734694,1.0,3.0,147.0,641,126.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,4230,2026-05-22,35.0,0.3333333333333333,1.0,2.0,105.0,641,24.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,4231,2026-04-24,21.34,0.22,4.0,2.0,97.0,641,43.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,4232,2026-04-24,17.0,0.1827956989247312,21.0,2.0,93.0,641,150.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,4239,2026-04-08,61.0,0.3388888888888889,2.0,3.0,180.0,641,72.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1366,4240,2026-04-16,33.0,0.2481203007518796,1.0,3.0,133.0,641,176.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,4241,2026-04-16,3.8,0.076,5.0,1.0,50.0,641,75.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,4242,2026-04-16,105.0,0.5,13.0,3.0,210.0,641,278.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,4243,2026-04-16,25.0,0.2083333333333333,25.0,2.0,120.0,641,163.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,4244,2026-04-16,42.0,0.24,1.0,3.0,175.0,641,24.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,4246,2026-05-07,18.5,0.1761904761904762,7.0,2.0,105.0,641,238.0,0.0,0.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,4248,2026-04-16,36.5,0.2607142857142857,1.0,3.0,140.0,641,60.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,4250,2026-04-20,41.0,0.1961722488038277,6.0,3.0,209.0,641,257.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,4251,2026-04-08,41.0,0.2928571428571428,1.0,3.0,140.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1375,4253,2026-04-20,16.0,0.188235294117647,4.0,2.0,85.0,641,257.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,4257,2026-04-21,3.62,0.0770212765957446,1.0,1.0,47.0,641,109.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,4258,2026-04-21,7.6,0.1013333333333333,21.0,2.0,75.0,641,159.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,4260,2026-04-21,14.5,0.1380952380952381,8.0,2.0,105.0,641,166.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,4261,2026-04-20,36.0,0.28125,5.0,3.0,128.0,641,176.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,4262,2026-04-08,62.0,0.4428571428571428,1.0,3.0,140.0,641,193.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1382,4271,2026-05-07,35.0,0.2,30.0,3.0,175.0,641,277.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,4272,2026-05-07,25.85,0.235,1.0,2.0,110.0,641,226.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,4274,2026-04-20,25.3,0.2108333333333333,17.0,2.0,120.0,641,42.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,4277,2026-04-21,80.0,0.4571428571428571,1.0,3.0,175.0,641,110.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,4278,2026-04-20,15.5,0.2214285714285714,16.0,2.0,70.0,641,35.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,4279,2026-04-21,8.5,0.1214285714285714,25.0,1.0,70.0,641,42.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,4281,2026-05-07,54.0,0.36,1.0,3.0,150.0,641,277.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,4282,2026-06-04,122.25,0.6174242424242424,1.0,3.0,198.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1390,4284,2026-06-04,60.0,0.375,1.0,3.0,160.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1391,4285,2026-04-20,17.5,0.2034883720930232,3.0,2.0,86.0,641,213.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,4286,2026-04-20,7.45,0.1146153846153846,22.0,2.0,65.0,641,1470.0,0.0,0.0,2.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,4287,2026-04-08,110.0,0.2972972972972973,11.0,4.0,370.0,641,72.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
1394,4289,2026-04-08,55.0,0.3235294117647059,11.0,3.0,170.0,641,72.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
1395,4293,2026-04-21,11.5,0.1982758620689655,26.0,2.0,58.0,641,213.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,4295,2026-04-20,10.6,0.1514285714285714,1.0,2.0,70.0,641,256.0,0.0,0.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,4296,2026-04-08,37.0,0.1947368421052631,13.0,3.0,190.0,641,1433.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1398,4297,2026-05-16,48.0,0.4,4.0,2.0,120.0,641,82.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,4298,2026-05-16,100.0,0.5,15.0,3.0,200.0,641,152.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,4305,2026-04-21,1e-06,6.666666666666666e-09,1.0,3.0,150.0,641,40.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,4313,2026-04-05,27.0,0.1588235294117647,21.0,3.0,170.0,641,1433.0,0.0,0.0,0.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,4324,2026-05-22,79.0,0.5374149659863946,2.0,3.0,147.0,641,135.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,4326,2026-04-21,17.1,0.2514705882352941,20.0,1.0,68.0,641,73.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,4331,2026-05-22,126.0,0.5478260869565217,1.0,3.0,230.0,641,96.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,4333,2026-05-22,24.5,0.245,0.0,2.0,100.0,641,171.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,4335,2026-05-22,120.0,0.4528301886792453,8.0,3.0,265.0,641,193.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,4355,2026-05-07,19.2,0.1828571428571428,1.0,2.0,105.0,641,257.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,4365,2026-04-20,70.0,0.4666666666666667,-1.0,3.0,150.0,641,200.0,0.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,4367,2026-04-09,15.5,0.1409090909090909,25.0,3.0,110.0,641,92.0,0.0,0.0,7.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,4371,2026-04-24,65.0,0.3513513513513513,20.0,3.0,185.0,641,31.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,4372,2026-04-20,18.4,0.2453333333333333,15.0,2.0,75.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,4376,2026-06-04,10.5,0.1235294117647058,25.0,,85.0,641,167.0,0.0,738441.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,4379,2026-04-24,3.0,0.0461538461538461,6.0,1.0,65.0,641,176.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,4381,2026-05-07,39.0,0.3391304347826087,2.0,2.0,115.0,641,82.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,4382,2026-05-07,32.0,0.3555555555555555,3.0,2.0,90.0,641,112.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,4384,2026-05-07,12.3,0.1684931506849315,25.0,2.0,73.0,641,238.0,0.0,0.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,4385,2026-05-07,23.1,0.22,12.0,2.0,105.0,641,145.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,4386,2026-05-07,23.0,0.3285714285714285,20.0,2.0,70.0,641,76.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,4387,2026-04-09,3.27,0.0536065573770491,23.0,1.0,61.0,641,38.0,0.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,4388,2026-04-09,1.5e-05,1.0714285714285717e-07,25.0,4.0,140.0,641,205.0,0.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,4391,2026-05-07,33.0,0.25,12.0,3.0,132.0,641,239.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,4396,2026-05-07,27.2,0.32,1.0,2.0,85.0,641,40.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,4397,2026-05-07,26.0,0.2736842105263158,5.0,2.0,95.0,641,176.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,4398,2026-04-09,6.2,0.084931506849315,16.0,1.0,73.0,641,58.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,4400,2026-04-09,9.8,0.196,11.0,1.0,50.0,641,71.0,0.0,0.0,4.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,4403,2026-05-07,54.0,0.3483870967741935,5.0,3.0,155.0,641,82.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1428,4404,2026-05-22,35.0,0.28,21.0,3.0,125.0,641,193.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,4407,2026-05-22,83.0,0.415,8.0,3.0,200.0,641,673.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,4409,2026-04-20,150.0,0.8823529411764706,11.0,4.0,170.0,641,241.0,0.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,4426,2026-05-07,23.5,0.2764705882352941,20.0,2.0,85.0,641,111.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,4427,2026-05-07,3.5,0.0583333333333333,1.0,1.0,60.0,641,233.0,0.0,0.0,20.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,4432,2026-05-07,28.0,0.2372881355932203,1.0,2.0,118.0,641,153.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,4433,2026-05-07,3.4,0.0465753424657534,9.0,2.0,73.0,641,219.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,4434,2026-04-14,14.0,0.2153846153846154,23.0,2.0,65.0,641,179.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,4446,2026-05-22,30.0,0.3061224489795918,27.0,2.0,98.0,641,72.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,4452,2026-05-07,15.2,0.19,1.0,2.0,80.0,641,1439.0,81.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,4453,2026-05-07,10.2,0.1457142857142857,10.0,2.0,70.0,641,265.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,4456,2026-05-07,25.0,0.2631578947368421,31.0,2.0,95.0,641,112.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,4460,2026-04-16,26.4,0.2514285714285714,1.0,2.0,105.0,641,1433.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,4462,2026-05-22,65.0,0.65,1.0,2.0,100.0,641,100.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,4466,2026-05-21,128.0,0.5818181818181818,3.0,3.0,220.0,641,100.0,0.0,0.0,8.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,4467,2026-05-22,31.0,0.3263157894736842,1.0,2.0,95.0,641,259.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,4468,2026-05-22,16.5,0.15,8.0,2.0,110.0,641,674.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,4469,2026-05-21,24.2,0.2520833333333333,15.0,2.0,96.0,641,60.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,4470,2026-05-22,42.0,0.3230769230769231,1.0,3.0,130.0,641,239.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,4471,2026-05-22,111.0,0.6,1.0,3.0,185.0,641,152.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,4476,2026-05-21,51.0,0.3777777777777777,15.0,2.0,135.0,641,76.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,4477,2026-05-21,18.7,0.2749999999999999,10.0,1.0,68.0,641,98.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,4478,2026-04-14,51.0,0.2125,11.0,4.0,240.0,641,193.0,0.0,0.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,4480,2026-05-22,28.0,0.3076923076923077,10.0,2.0,91.0,641,98.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,4484,2026-05-22,62.0,0.3542857142857142,13.0,3.0,175.0,641,110.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,4490,2026-04-14,61.0,0.4692307692307692,1.0,2.0,130.0,641,193.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,4491,2026-04-14,140.0,0.4,8.0,4.0,350.0,641,31.0,0.0,0.0,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,4492,2026-04-14,38.0,0.3454545454545454,4.0,2.0,110.0,641,31.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,4496,2026-05-22,29.6,0.16,33.0,3.0,185.0,641,183.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,4498,2026-04-14,3.8,0.0791666666666666,5.0,1.0,48.0,641,196.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,4499,2026-04-14,17.6,0.2346666666666667,1.0,2.0,75.0,641,251.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,4500,2026-04-14,15.0,0.2142857142857142,12.0,1.0,70.0,641,196.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,4501,2026-04-14,12.2,0.1742857142857142,20.0,2.0,70.0,641,98.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,4504,2026-05-21,35.0,0.28,22.0,3.0,125.0,641,193.0,0.0,0.0,5.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,4505,2026-05-21,28.5,0.3518518518518518,23.0,2.0,81.0,641,133.0,0.0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,4513,2026-05-21,39.99,0.2856428571428571,17.0,3.0,140.0,641,163.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,4514,2026-04-14,14.0,0.14,1.0,2.0,100.0,641,1439.0,81.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,4515,2026-04-14,21.0,0.1235294117647058,22.0,3.0,170.0,641,239.0,0.0,0.0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,4516,2026-04-09,26.0,0.1954887218045112,1.0,3.0,133.0,641,53.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,4517,2026-05-21,37.5,0.2884615384615384,1.0,3.0,130.0,641,98.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,4518,2026-05-21,47.0,0.3615384615384615,0.0,2.0,130.0,641,196.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,4519,2026-05-21,37.5,0.5,3.0,2.0,75.0,641,112.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,4520,2026-04-09,3.6,0.0692307692307692,10.0,1.0,52.0,641,279.0,0.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,4521,2026-05-21,115.0,0.5476190476190477,7.0,3.0,210.0,641,96.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,4522,2026-04-14,105.0,0.5,1.0,3.0,210.0,641,135.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,4523,2026-04-14,15.95,0.1329166666666666,1.0,2.0,120.0,641,1439.0,81.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,4524,2026-04-14,6.2,0.1033333333333333,21.0,2.0,60.0,641,265.0,0.0,0.0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,4525,2026-05-22,47.0,0.3357142857142857,7.0,3.0,140.0,641,176.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,4526,2026-05-22,95.0,0.4318181818181818,19.0,3.0,220.0,641,96.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,4527,2026-05-22,156.0,0.6724137931034483,1.0,3.0,232.0,641,269.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,4528,2026-05-21,6.25,0.0961538461538461,15.0,1.0,65.0,641,134.0,0.0,0.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,4529,2026-04-10,29.0,0.3222222222222222,6.0,2.0,90.0,641,269.0,0.0,0.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,4530,2026-04-14,7.6,0.1206349206349206,9.0,1.0,63.0,641,92.0,0.0,0.0,6.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,4531,2026-04-14,25.5,0.204,4.0,3.0,125.0,641,137.0,0.0,0.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,4532,2026-04-10,45.0,0.1153846153846153,20.0,3.0,390.0,641,107.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,4533,2026-05-21,17.5,0.1861702127659574,10.0,2.0,94.0,641,1439.0,81.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
